index,awy_weight,sde_weight,sdl_weight,awy_score,sde_score,sdl_score,frontier_id,input_budget,input_2,input_1,input_spat,port_rast,AWY_1_rast_delta_abs,SDE_2_rast_delta_abs,SDL_3_rast_delta_abs,AWY_1_rast_abs,SDE_2_rast_abs,SDL_3_rast_abs,terracing_npix,grass_strips_npix,riparian_mgmt_npix,agroforestry_npix,reforestation_npix,road_mitigation_npix,terracing_frac_area,grass_strips_frac_area,riparian_mgmt_frac_area,agroforestry_frac_area,reforestation_frac_area,road_mitigation_frac_area,terracing_frac_alloc,grass_strips_frac_alloc,riparian_mgmt_frac_alloc,agroforestry_frac_alloc,reforestation_frac_alloc,road_mitigation_frac_alloc,terracing_budg,grass_strips_budg,riparian_mgmt_budg,agroforestry_budg,reforestation_budg,road_mitigation_budg
343,0.5,0.0,0.5,-0.018009,0.669231,3.983319,23,1250000000.0,10.0,2,0,Maragua_maps/soln_4_Maragua_10_6_8_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_8_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_8_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_8_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_10_6_8_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_10_6_8_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_10_6_8_4_1.25e+09.tif,0,3922,308,0,2,1,0,0.926529648004,0.0727616347744,0,0.000472478147886,0.000236239073943,0,0.602481950664,0.389549693003,0,0.00252954346106,0.00543881287194,0,753024000,486886400,0,3161600,6797808
344,0.25,0.25,0.5,-2.059772,0.896233,5.387399,23,1250000000.0,10.0,2,0,Maragua_maps/soln_4_Maragua_11_6_8_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_8_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_8_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_8_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_11_6_8_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_11_6_8_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_11_6_8_4_1.25e+09.tif,0,6384,6,0,5,1,0,0.998123827392,0.00093808630394,0,0.000781738586617,0.000156347717323,0,0.98064939169,0.00758835838808,0,0.00632363199007,0.00543861793157,0,1225728000,9484800,0,7904000,6797808
345,0.0,0.5,0.5,-8.208676,1.025364,6.403948,23,1250000000.0,10.0,2,0,Maragua_maps/soln_4_Maragua_12_6_8_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_8_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_8_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_8_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_12_6_8_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_12_6_8_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_12_6_8_4_1.25e+09.tif,0,6477,0,0,4,0,0,0.999382811295,0.0,0,0.000617188705447,0.0,0,0.994941064425,0.0,0,0.00505893557538,0.0,0,1243584000,0,0,6323200,0
346,0.25,0.0,0.75,-2.845918,0.936697,5.700433,23,1250000000.0,10.0,2,0,Maragua_maps/soln_4_Maragua_13_6_8_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_8_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_8_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_8_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_13_6_8_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_13_6_8_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_13_6_8_4_1.25e+09.tif,0,6409,1,0,7,1,0,0.998597693986,0.000155811779371,0,0.00109068245559,0.000155811779371,0,0.984444287741,0.00126466811813,0,0.00885267682688,0.00543836731448,0,1230528000,1580800,0,11065600,6797808
347,1.0,0.0,0.0,1.206353,0.000245,0.003384,22,625000000.0,10.0,2,0,Maragua_maps/soln_4_Maragua_1_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_1_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_1_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_1_6_8_4_6.25e+08.tif,0,0,395,0,0,0,0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0,624416000,0,0,0
348,0.75,0.25,0.0,1.205497,0.004057,0.017458,22,625000000.0,10.0,2,0,Maragua_maps/soln_4_Maragua_2_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_2_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_2_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_2_6_8_4_6.25e+08.tif,0,1,395,0,0,0,0,0.00252525252525,0.997474747475,0,0.0,0.0,0,0.000307392796762,0.999692607203,0,0.0,0.0,0,192000,624416000,0,0,0
349,0.5,0.25,0.25,0.493856,0.343678,1.906963,22,625000000.0,10.0,2,0,Maragua_maps/soln_4_Maragua_7_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_7_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_7_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_7_6_8_4_6.25e+08.tif,0,1286,236,0,3,0,0,0.843278688525,0.154754098361,0,0.00196721311475,0.0,0,0.395234241341,0.597174556668,0,0.00759120199154,0.0,0,246912000,373068800,0,4742400,0
350,0.25,0.5,0.25,-0.792463,0.586863,3.344912,22,625000000.0,10.0,2,0,Maragua_maps/soln_4_Maragua_8_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_8_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_8_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_8_6_8_4_6.25e+08.tif,0,3181,9,0,0,0,0,0.997178683386,0.00282131661442,0,0.0,0.0,0,0.977235722405,0.0227642775952,0,0.0,0.0,0,610752000,14227200,0,0,0
351,0.0,1.0,0.0,-5.203882,0.756051,4.372633,22,625000000.0,10.0,2,0,Maragua_maps/soln_4_Maragua_5_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_5_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_5_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_5_6_8_4_6.25e+08.tif,0,3238,0,0,2,0,0,0.999382716049,0.0,0,0.000617283950617,0.0,0,0.994940287195,0.0,0,0.00505971280497,0.0,0,621696000,0,0,3161600,0
352,0.75,0.0,0.25,0.984662,0.168324,0.919927,22,625000000.0,10.0,2,0,Maragua_maps/soln_4_Maragua_6_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_6_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_6_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_6_6_8_4_6.25e+08.tif,0,366,349,0,1,0,0,0.511173184358,0.487430167598,0,0.00139664804469,0.0,0,0.112696294776,0.884768551781,0,0.0025351534435,0.0,0,70272000,551699200,0,1580800,0
353,0.25,0.25,0.5,-1.413896,0.637535,3.722857,22,625000000.0,10.0,2,0,Maragua_maps/soln_4_Maragua_11_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_11_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_11_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_11_6_8_4_6.25e+08.tif,0,3230,0,0,3,0,0,0.999072069285,0.0,0,0.000927930714507,0.0,0,0.992410974898,0.0,0,0.00758902510216,0.0,0,620160000,0,0,4742400,0
354,0.0,0.5,0.5,-5.86579,0.73823,4.515142,22,625000000.0,10.0,2,0,Maragua_maps/soln_4_Maragua_12_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_12_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_12_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_12_6_8_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
355,0.0,0.75,0.25,-5.775234,0.744929,4.50242,22,625000000.0,10.0,2,0,Maragua_maps/soln_4_Maragua_9_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_9_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_9_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_9_6_8_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
356,0.5,0.0,0.5,-0.49045,0.537959,3.105537,22,625000000.0,10.0,2,0,Maragua_maps/soln_4_Maragua_10_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_10_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_10_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_10_6_8_4_6.25e+08.tif,0,2901,43,0,0,0,0,0.985394021739,0.0146059782609,0,0.0,0.0,0,0.8912351128,0.1087648872,0,0.0,0.0,0,556992000,67974400,0,0,0
357,0.0,0.0,1.0,-6.012036,0.73135,4.518545,22,625000000.0,10.0,2,0,Maragua_maps/soln_4_Maragua_15_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_15_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_15_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_15_6_8_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
358,0.25,0.0,0.75,-2.06792,0.671118,3.983111,22,625000000.0,10.0,2,0,Maragua_maps/soln_4_Maragua_13_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_13_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_13_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_13_6_8_4_6.25e+08.tif,0,3238,0,0,2,0,0,0.999382716049,0.0,0,0.000617283950617,0.0,0,0.994940287195,0.0,0,0.00505971280497,0.0,0,621696000,0,0,3161600,0
359,0.0,0.25,0.75,-6.00735,0.733597,4.518203,22,625000000.0,10.0,2,0,Maragua_maps/soln_4_Maragua_14_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_8_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_14_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_14_6_8_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_14_6_8_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
360,1.0,0.0,0.0,2.775356,0.018217,0.083339,27,1875000000.0,10.0,4,0,Maragua_maps/soln_4_Maragua_1_6_9_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_9_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_9_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_9_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_1_6_9_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_1_6_9_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_1_6_9_4_1.875e+09.tif,0,0,1186,0,0,0,0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0,1874828800,0,0,0
361,1.0,0.0,0.0,2.034761,0.005486,0.029049,26,1250000000.0,10.0,4,0,Maragua_maps/soln_4_Maragua_1_6_9_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_9_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_9_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_9_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_1_6_9_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_1_6_9_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_1_6_9_4_1.25e+09.tif,0,0,790,0,0,0,0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0,1248832000,0,0,0
362,1.0,0.0,0.0,1.206353,0.001001,0.005388,25,625000000.0,10.0,4,0,Maragua_maps/soln_4_Maragua_1_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_1_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_1_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_1_6_9_4_6.25e+08.tif,0,0,395,0,0,0,0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0,624416000,0,0,0
363,0.75,0.25,0.0,1.137303,0.282722,0.916417,25,625000000.0,10.0,4,0,Maragua_maps/soln_4_Maragua_2_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_2_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_2_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_2_6_9_4_6.25e+08.tif,0,180,373,0,0,0,0,0.325497287523,0.674502712477,0,0.0,0.0,0,0.0553670115143,0.944632988486,0,0.0,0.0,0,34560000,589638400,0,0,0
364,0.5,0.5,0.0,0.396903,1.407128,4.813479,25,625000000.0,10.0,4,0,Maragua_maps/soln_4_Maragua_3_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_3_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_3_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_3_6_9_4_6.25e+08.tif,0,1827,173,0,0,0,0,0.9135,0.0865,0,0.0,0.0,0,0.561917552619,0.438082447381,0,0.0,0.0,0,350784000,273478400,0,0,0
365,0.25,0.75,0.0,-0.678953,2.176214,7.55033,25,625000000.0,10.0,4,0,Maragua_maps/soln_4_Maragua_4_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_4_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_4_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_4_6_9_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
366,0.0,1.0,0.0,-3.665062,2.428576,8.490478,25,625000000.0,10.0,4,0,Maragua_maps/soln_4_Maragua_5_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_5_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_5_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_5_6_9_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
367,0.75,0.0,0.25,0.102516,1.66105,5.814711,25,625000000.0,10.0,4,0,Maragua_maps/soln_4_Maragua_6_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_6_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_6_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_6_6_9_4_6.25e+08.tif,0,2374,107,0,0,0,0,0.95687222894,0.0431277710601,0,0.0,0.0,0,0.729346946717,0.270653053283,0,0.0,0.0,0,455808000,169145600,0,0,0
368,0.5,0.25,0.25,-0.589871,2.131419,7.484961,25,625000000.0,10.0,4,0,Maragua_maps/soln_4_Maragua_7_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_7_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_7_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_7_6_9_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
369,0.25,0.5,0.25,-1.097528,2.269987,7.960767,25,625000000.0,10.0,4,0,Maragua_maps/soln_4_Maragua_8_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_8_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_8_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_8_6_9_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
370,0.0,0.75,0.25,-3.781098,2.423639,8.53818,25,625000000.0,10.0,4,0,Maragua_maps/soln_4_Maragua_9_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_9_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_9_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_9_6_9_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
371,0.5,0.0,0.5,-0.789733,2.193082,7.730066,25,625000000.0,10.0,4,0,Maragua_maps/soln_4_Maragua_10_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_10_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_10_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_10_6_9_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
372,0.25,0.25,0.5,-1.395615,2.308484,8.129613,25,625000000.0,10.0,4,0,Maragua_maps/soln_4_Maragua_11_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_11_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_11_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_11_6_9_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
373,0.0,0.5,0.5,-3.832058,2.41785,8.549172,25,625000000.0,10.0,4,0,Maragua_maps/soln_4_Maragua_12_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_12_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_12_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_12_6_9_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
374,0.25,0.0,0.75,-1.744832,2.33951,8.26067,25,625000000.0,10.0,4,0,Maragua_maps/soln_4_Maragua_13_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_13_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_13_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_13_6_9_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
375,0.0,0.25,0.75,-3.867024,2.414154,8.551697,25,625000000.0,10.0,4,0,Maragua_maps/soln_4_Maragua_14_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_9_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_14_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_14_6_9_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_14_6_9_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
