index,awy_weight,sde_weight,sdl_weight,awy_score,sde_score,sdl_score,frontier_id,input_budget,input_2,input_1,input_spat,port_rast,AWY_1_rast_delta_abs,SDE_2_rast_delta_abs,SDL_3_rast_delta_abs
409,0.0,1.0,0.0,-2.660398,0.884374,11.622556,29,1250000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_5_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_10_4_1.25e+09.tif
410,0.75,0.0,0.25,4.961237,0.224122,2.62885,29,1250000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_6_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_10_4_1.25e+09.tif
411,0.5,0.25,0.25,3.541404,0.434984,5.925295,29,1250000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_7_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_10_4_1.25e+09.tif
412,0.25,0.5,0.25,-1.19102,0.78594,12.158776,29,1250000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_8_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_10_4_1.25e+09.tif
413,0.0,0.75,0.25,-3.188995,0.823657,12.871034,29,1250000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_9_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_10_4_1.25e+09.tif
414,0.5,0.0,0.5,-0.568999,0.734293,11.585415,29,1250000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_10_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_10_4_1.25e+09.tif
415,0.25,0.25,0.5,-1.805111,0.79296,12.595362,29,1250000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_11_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_10_4_1.25e+09.tif
416,0.0,0.5,0.5,-3.234992,0.806861,12.90327,29,1250000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_12_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_10_4_1.25e+09.tif
417,0.25,0.0,0.75,-2.143012,0.792111,12.734648,29,1250000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_13_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_10_4_1.25e+09.tif
418,1.0,0.0,0.0,5.568743,7e-06,-0.000974,29,1250000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_1_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_10_4_1.25e+09.tif
419,0.75,0.25,0.0,5.56859,0.002927,0.009495,29,1250000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_2_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_10_4_1.25e+09.tif
420,0.25,0.75,0.0,2.662108,0.171279,1.357133,28,625000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_4_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_10_4_6.25e+08.tif
421,0.0,1.0,0.0,-1.68914,0.645891,7.635379,28,625000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_5_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_10_4_6.25e+08.tif
422,0.75,0.0,0.25,2.405343,0.206773,2.374479,28,625000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_6_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_10_4_6.25e+08.tif
423,0.5,0.25,0.25,1.200228,0.391597,5.166655,28,625000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_7_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_10_4_6.25e+08.tif
424,0.25,0.5,0.25,-0.763197,0.568814,8.075169,28,625000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_8_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_10_4_6.25e+08.tif
425,0.0,0.75,0.25,-2.091282,0.594973,8.518021,28,625000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_9_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_10_4_6.25e+08.tif
426,0.5,0.0,0.5,-0.712588,0.547151,8.045578,28,625000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_10_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_10_4_6.25e+08.tif
427,0.25,0.25,0.5,-1.148425,0.568403,8.341869,28,625000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_11_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_10_4_6.25e+08.tif
428,0.0,0.5,0.5,-2.144431,0.579524,8.54725,28,625000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_12_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_10_4_6.25e+08.tif
429,0.25,0.0,0.75,-1.377461,0.566994,8.435221,28,625000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_13_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_10_4_6.25e+08.tif
430,0.0,0.25,0.75,-2.157366,0.572803,8.551681,28,625000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_14_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_10_4_6.25e+08.tif
431,0.0,0.25,0.75,-3.244739,0.800264,12.907661,29,1250000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_14_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_10_4_1.25e+09.tif
432,0.5,0.5,0.0,2.93032,0.036727,0.204773,28,625000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_3_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_10_4_6.25e+08.tif
433,1.0,0.0,0.0,7.857959,5.7e-05,0.006146,30,1875000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_1_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_10_4_1.875e+09.tif
434,0.75,0.25,0.0,7.853108,0.005383,0.027001,30,1875000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_2_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_10_4_1.875e+09.tif
435,0.5,0.5,0.0,7.819924,0.057335,0.358955,30,1875000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_3_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_10_4_1.875e+09.tif
436,0.25,0.75,0.0,7.48183,0.232343,2.013143,30,1875000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_4_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_10_4_1.875e+09.tif
437,0.0,1.0,0.0,-3.535173,1.048594,14.786217,30,1875000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_5_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_10_4_1.875e+09.tif
438,0.75,0.0,0.25,7.097605,0.287057,3.59007,30,1875000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_6_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_10_4_1.875e+09.tif
439,0.5,0.25,0.25,5.971983,0.451979,6.195022,30,1875000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_7_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_10_4_1.875e+09.tif
440,0.25,0.5,0.25,-0.209405,0.884018,14.151937,30,1875000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_8_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_10_4_1.875e+09.tif
441,0.0,0.75,0.25,-4.077778,0.984016,16.191786,30,1875000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_9_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_10_4_1.875e+09.tif
442,0.5,0.0,0.5,0.784806,0.815748,13.220785,30,1875000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_10_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_10_4_1.875e+09.tif
443,0.25,0.25,0.5,-2.396122,0.950915,15.856027,30,1875000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_11_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_10_4_1.875e+09.tif
444,0.0,0.5,0.5,-4.139266,0.968481,16.222314,30,1875000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_12_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_10_4_1.875e+09.tif
445,0.25,0.0,0.75,-2.780037,0.953686,16.014296,30,1875000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_13_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_10_4_1.875e+09.tif
446,0.0,0.25,0.75,-4.149314,0.961752,16.226838,30,1875000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_14_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_10_4_1.875e+09.tif
447,0.0,0.0,1.0,-4.144719,0.957201,16.227569,30,1875000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_15_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_10_4_1.875e+09.tif
448,0.0,0.0,1.0,-3.253088,0.795659,12.908461,29,1250000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_15_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_10_4_1.25e+09.tif
449,0.0,0.0,1.0,-2.162663,0.56943,8.552154,28,625000000.0,2.5,1,1,Maragua_maps/soln_4_Maragua_15_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_10_4_6.25e+08.tif
450,0.75,0.25,0.0,7.847234,0.034721,0.13404,33,1875000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_2_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_11_4_1.875e+09.tif
451,0.5,0.5,0.0,7.616386,0.368032,1.609791,33,1875000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_3_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_11_4_1.875e+09.tif
452,1.0,0.0,0.0,7.857959,0.000407,0.006146,33,1875000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_1_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_11_4_1.875e+09.tif
453,0.75,0.0,0.25,7.097605,0.711092,3.59007,33,1875000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_6_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_11_4_1.875e+09.tif
454,0.5,0.25,0.25,5.387227,1.364042,7.241415,33,1875000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_7_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_11_4_1.875e+09.tif
455,0.25,0.75,0.0,5.910546,1.234907,6.0756,33,1875000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_4_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_11_4_1.875e+09.tif
456,0.0,1.0,0.0,-3.855013,2.892125,15.80028,33,1875000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_5_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_11_4_1.875e+09.tif
457,0.5,0.0,0.5,0.784806,2.345119,13.220785,33,1875000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_10_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_11_4_1.875e+09.tif
458,0.25,0.25,0.5,-2.452755,2.786453,15.881854,33,1875000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_11_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_11_4_1.875e+09.tif
459,0.25,0.5,0.25,-1.680376,2.729663,15.363121,33,1875000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_8_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_11_4_1.875e+09.tif
460,0.0,0.75,0.25,-4.053766,2.859506,16.178167,33,1875000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_9_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_11_4_1.875e+09.tif
461,0.0,0.25,0.75,-4.14664,2.826138,16.22629,33,1875000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_14_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_11_4_1.875e+09.tif
462,0.0,0.0,1.0,-4.144719,2.818098,16.227569,33,1875000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_15_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_11_4_1.875e+09.tif
463,0.5,0.5,0.0,5.4143,0.226197,0.948387,32,1250000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_3_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_11_4_1.25e+09.tif
464,0.25,0.75,0.0,3.478038,1.188721,5.82296,32,1250000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_4_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_11_4_1.25e+09.tif
465,0.0,1.0,0.0,-2.957087,2.350937,12.545705,32,1250000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_5_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_11_4_1.25e+09.tif
466,0.75,0.0,0.25,4.961237,0.536344,2.62885,32,1250000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_6_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_11_4_1.25e+09.tif
467,0.5,0.25,0.25,2.997362,1.303882,6.89111,32,1250000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_7_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_11_4_1.25e+09.tif
468,0.25,0.5,0.25,-1.399352,2.236862,12.320354,32,1250000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_8_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_11_4_1.25e+09.tif
469,0.0,0.75,0.25,-3.152513,2.323744,12.859131,32,1250000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_9_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_11_4_1.25e+09.tif
470,0.5,0.0,0.5,-0.568999,2.078187,11.585415,32,1250000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_10_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_11_4_1.25e+09.tif
471,0.25,0.25,0.5,-1.849334,2.258996,12.615405,32,1250000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_11_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_11_4_1.25e+09.tif
472,0.0,0.5,0.5,-4.123463,2.837514,16.219138,33,1875000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_12_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_11_4_1.875e+09.tif
473,1.0,0.0,0.0,2.960951,1.7e-05,-0.000309,31,625000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_1_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_11_4_6.25e+08.tif
474,0.75,0.25,0.0,2.960609,0.009445,0.029901,31,625000000.0,2.5,2,1,Maragua_maps/soln_4_Maragua_2_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_11_4_6.25e+08.tif
