index,awy_weight,sde_weight,sdl_weight,awy_score,sde_score,sdl_score,esm_case,input_budget,input_2,input_1,input_spat,AWY_1_rast_delta_abs,SDE_2_rast_delta_abs,SDL_3_rast_delta_abs
401,0.5,0.5,0.0,-5.72355622896,3.598589,12.9045653483,9,1250000000.0,10.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_12_6_9_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_9_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_9_4_1.25e+09.tif
402,0.0,0.75,0.25,-2.76180246003,3.486868,12.4889550997,9,1250000000.0,10.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_13_6_9_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_9_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_9_4_1.25e+09.tif
403,0.25,0.75,0.0,-7.29738611469,4.48266,16.2270148163,9,1875000000.0,10.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_14_6_9_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_9_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_9_4_1.875e+09.tif
404,0.0,1.0,0.0,-7.30414572697,4.478879,16.2275685123,9,1875000000.0,10.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_15_6_9_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_9_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_9_4_1.875e+09.tif
405,0.0,0.0,1.0,2.96095131997,5e-06,-0.00030908232748,10,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_1_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_10_4_6.25e+08.tif
406,0.25,0.0,0.75,2.96095131997,5e-06,-0.00030908232748,10,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_2_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_10_4_6.25e+08.tif
407,0.5,0.0,0.5,5.54589559923,0.03673,0.204175937498,10,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_3_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_10_4_1.25e+09.tif
408,0.75,0.0,0.25,5.24548976,0.185007,1.49455660888,10,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_4_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_10_4_1.25e+09.tif
409,1.0,0.0,0.0,-2.66039796456,0.884374,11.6225559989,10,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_5_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_10_4_1.25e+09.tif
410,0.0,0.25,0.75,4.96123675364,0.224122,2.62884976777,10,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_6_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_10_4_1.25e+09.tif
411,0.25,0.25,0.5,3.54140424395,0.434984,5.92529458724,10,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_7_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_10_4_1.25e+09.tif
412,0.5,0.25,0.25,-1.19102037975,0.78594,12.158776192,10,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_8_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_10_4_1.25e+09.tif
413,0.75,0.25,0.0,-3.18899491082,0.823657,12.8710339931,10,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_9_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_10_4_1.25e+09.tif
414,0.0,0.5,0.5,-0.568998770097,0.734293,11.5854145615,10,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_10_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_10_4_1.25e+09.tif
415,0.25,0.5,0.25,-1.80511078914,0.79296,12.5953616609,10,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_11_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_10_4_1.25e+09.tif
416,0.5,0.5,0.0,-3.23499228126,0.806861,12.9032697801,10,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_12_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_10_4_1.25e+09.tif
417,0.0,0.75,0.25,-2.14301222685,0.792111,12.7346479324,10,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_13_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_10_4_1.25e+09.tif
418,0.0,0.0,1.0,5.56874323748,7e-06,-0.000974428567209,10,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_1_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_10_4_1.25e+09.tif
419,0.25,0.0,0.75,5.56859009467,0.002927,0.0094952208069,10,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_2_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_10_4_1.25e+09.tif
420,0.75,0.0,0.25,2.66210762949,0.171279,1.35713292503,10,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_4_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_10_4_6.25e+08.tif
421,1.0,0.0,0.0,-1.68913976944,0.645891,7.63537915723,10,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_5_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_10_4_6.25e+08.tif
422,0.0,0.25,0.75,2.40534289815,0.206773,2.37447914796,10,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_6_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_10_4_6.25e+08.tif
423,0.25,0.25,0.5,1.20022753356,0.391597,5.1666550173,10,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_7_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_10_4_6.25e+08.tif
424,0.5,0.25,0.25,-0.763196849907,0.568814,8.07516862047,10,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_8_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_10_4_6.25e+08.tif
425,0.75,0.25,0.0,-2.09128223727,0.594973,8.51802072351,10,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_9_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_10_4_6.25e+08.tif
426,0.0,0.5,0.5,-0.712587660807,0.547151,8.04557753448,10,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_10_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_10_4_6.25e+08.tif
427,0.25,0.5,0.25,-1.14842539558,0.568403,8.34186949681,10,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_11_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_10_4_6.25e+08.tif
428,0.5,0.5,0.0,-2.14443052742,0.579524,8.54724970981,10,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_12_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_10_4_6.25e+08.tif
429,0.0,0.75,0.25,-1.37746081546,0.566994,8.43522149652,10,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_13_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_10_4_6.25e+08.tif
430,0.25,0.75,0.0,-2.15736601307,0.572803,8.55168130949,10,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_14_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_10_4_6.25e+08.tif
431,0.25,0.75,0.0,-3.24473907127,0.800264,12.9076611096,10,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_14_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_10_4_1.25e+09.tif
432,0.5,0.0,0.5,2.93031963541,0.036727,0.204773223504,10,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_3_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_10_4_6.25e+08.tif
433,0.0,0.0,1.0,7.85795915729,5.7e-05,0.00614585329921,10,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_1_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_10_4_1.875e+09.tif
434,0.25,0.0,0.75,7.85310836078,0.005383,0.0270014495796,10,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_2_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_10_4_1.875e+09.tif
435,0.5,0.0,0.5,7.8199243593,0.057335,0.358955227207,10,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_3_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_10_4_1.875e+09.tif
436,0.75,0.0,0.25,7.48183009974,0.232343,2.01314319077,10,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_4_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_10_4_1.875e+09.tif
437,1.0,0.0,0.0,-3.53517345134,1.048594,14.7862174334,10,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_5_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_10_4_1.875e+09.tif
438,0.0,0.25,0.75,7.09760499477,0.287057,3.59006952919,10,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_6_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_10_4_1.875e+09.tif
439,0.25,0.25,0.5,5.97198262545,0.451979,6.19502156493,10,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_7_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_10_4_1.875e+09.tif
440,0.5,0.25,0.25,-0.209404904173,0.884018,14.1519365306,10,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_8_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_10_4_1.875e+09.tif
441,0.75,0.25,0.0,-4.07777826937,0.984016,16.1917861205,10,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_9_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_10_4_1.875e+09.tif
442,0.0,0.5,0.5,0.784806156881,0.815748,13.2207848153,10,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_10_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_10_4_1.875e+09.tif
443,0.25,0.5,0.25,-2.39612243509,0.950915,15.8560268137,10,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_11_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_10_4_1.875e+09.tif
444,0.5,0.5,0.0,-4.13926644141,0.968481,16.2223139173,10,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_12_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_10_4_1.875e+09.tif
445,0.0,0.75,0.25,-2.78003740105,0.953686,16.0142959793,10,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_13_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_10_4_1.875e+09.tif
446,0.25,0.75,0.0,-4.14931405954,0.961752,16.2268375044,10,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_14_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_10_4_1.875e+09.tif
447,0.0,1.0,0.0,-4.14471938114,0.957201,16.2275685123,10,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_15_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_10_4_1.875e+09.tif
448,0.0,1.0,0.0,-3.25308833002,0.795659,12.9084605865,10,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_15_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_10_4_1.25e+09.tif
449,0.0,1.0,0.0,-2.16266316501,0.56943,8.55215393386,10,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_15_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_10_4_6.25e+08.tif
450,0.25,0.0,0.75,7.84723405483,0.034721,0.134040045221,11,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_2_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_11_4_1.875e+09.tif
451,0.5,0.0,0.5,7.61638580801,0.368032,1.6097913037,11,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_3_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_11_4_1.875e+09.tif
452,0.0,0.0,1.0,7.85795915729,0.000407,0.00614585329921,11,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_1_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_11_4_1.875e+09.tif
453,0.0,0.25,0.75,7.09760499477,0.711092,3.59006952919,11,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_6_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_11_4_1.875e+09.tif
454,0.25,0.25,0.5,5.38722704924,1.364042,7.24141464872,11,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_7_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_11_4_1.875e+09.tif
455,0.75,0.0,0.25,5.91054646661,1.234907,6.07559984121,11,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_4_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_11_4_1.875e+09.tif
456,1.0,0.0,0.0,-3.85501270642,2.892125,15.8002801764,11,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_5_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_11_4_1.875e+09.tif
457,0.0,0.5,0.5,0.784806156881,2.345119,13.2207848153,11,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_10_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_11_4_1.875e+09.tif
458,0.25,0.5,0.25,-2.45275507798,2.786453,15.8818541654,11,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_11_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_11_4_1.875e+09.tif
459,0.5,0.25,0.25,-1.68037582702,2.729663,15.3631213311,11,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_8_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_11_4_1.875e+09.tif
460,0.75,0.25,0.0,-4.05376596951,2.859506,16.1781668725,11,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_9_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_11_4_1.875e+09.tif
461,0.25,0.75,0.0,-4.14663994277,2.826138,16.2262904936,11,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_14_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_11_4_1.875e+09.tif
462,0.0,1.0,0.0,-4.14471938114,2.818098,16.2275685123,11,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_15_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_11_4_1.875e+09.tif
463,0.5,0.0,0.5,5.41429985918,0.226197,0.948387183094,11,1250000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_3_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_11_4_1.25e+09.tif
464,0.75,0.0,0.25,3.47803774946,1.188721,5.82295991558,11,1250000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_4_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_11_4_1.25e+09.tif
465,1.0,0.0,0.0,-2.95708684713,2.350937,12.5457051058,11,1250000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_5_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_11_4_1.25e+09.tif
466,0.0,0.25,0.75,4.96123675364,0.536344,2.62884976777,11,1250000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_6_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_11_4_1.25e+09.tif
467,0.25,0.25,0.5,2.99736211461,1.303882,6.89110977977,11,1250000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_7_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_11_4_1.25e+09.tif
468,0.5,0.25,0.25,-1.39935214944,2.236862,12.3203535021,11,1250000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_8_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_11_4_1.25e+09.tif
469,0.75,0.25,0.0,-3.15251274212,2.323744,12.8591310432,11,1250000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_9_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_11_4_1.25e+09.tif
470,0.0,0.5,0.5,-0.568998770097,2.078187,11.5854145615,11,1250000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_10_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_11_4_1.25e+09.tif
471,0.25,0.5,0.25,-1.84933382906,2.258996,12.6154053431,11,1250000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_11_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_11_4_1.25e+09.tif
472,0.5,0.5,0.0,-4.12346341075,2.837514,16.2191384694,11,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_12_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_11_4_1.875e+09.tif
473,0.0,0.0,1.0,2.96095131997,1.7e-05,-0.00030908232748,11,625000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_1_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_11_4_6.25e+08.tif
474,0.25,0.0,0.75,2.96060871588,0.009445,0.0299009275037,11,625000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_2_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_11_4_6.25e+08.tif
475,0.5,0.0,0.5,2.81757265639,0.20157,0.840395609517,11,625000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_3_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_11_4_6.25e+08.tif
476,0.75,0.0,0.25,1.11755921669,1.059586,5.12922850211,11,625000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_4_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_11_4_6.25e+08.tif
477,1.0,0.0,0.0,-1.91666906805,1.617179,8.26365851411,11,625000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_5_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_11_4_6.25e+08.tif
478,0.0,0.25,0.75,2.40534289815,0.488753,2.37447914796,11,625000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_6_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_11_4_6.25e+08.tif
