index,esm_case,awy_weight,sde_weight,sdl_weight,sde_score,sdl_score,awy_score,input_budget,input_2,input_1,input_spat,AWY_1_rast_delta_abs,SDE_2_rast_delta_abs,SDL_3_rast_delta_abs
400,9,0.25,0.5,0.25,3.44027,12.2976186261,-2.26754381471,1250000000.0,10.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_11_6_9_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_9_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_9_4_1.25e+09.tif
401,9,0.5,0.5,0.0,3.598589,12.9045653483,-5.72355622896,1250000000.0,10.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_12_6_9_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_9_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_9_4_1.25e+09.tif
402,9,0.0,0.75,0.25,3.486868,12.4889550997,-2.76180246003,1250000000.0,10.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_13_6_9_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_9_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_9_4_1.25e+09.tif
403,9,0.25,0.75,0.0,4.48266,16.2270148163,-7.29738611469,1875000000.0,10.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_14_6_9_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_9_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_9_4_1.875e+09.tif
404,9,0.0,1.0,0.0,4.478879,16.2275685123,-7.30414572697,1875000000.0,10.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_15_6_9_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_9_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_9_4_1.875e+09.tif
405,10,0.0,0.0,1.0,2e-06,-0.000544791707323,2.5279773326,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_1_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_10_4_6.25e+08.tif
406,10,0.25,0.0,0.75,2e-06,-0.000544791707323,2.5279773326,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_2_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_10_4_6.25e+08.tif
407,10,0.5,0.0,0.5,0.00098,0.00259942143959,4.68541601584,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_3_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_10_4_1.25e+09.tif
408,10,0.75,0.0,0.25,0.021774,0.148775249265,4.64402934283,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_4_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_10_4_1.25e+09.tif
409,10,1.0,0.0,0.0,0.343058,5.78862165562,-3.4838236567,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_5_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_10_4_1.25e+09.tif
410,10,0.0,0.25,0.75,0.024704,0.291472869458,4.60845400237,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_6_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_10_4_1.25e+09.tif
411,10,0.25,0.25,0.5,0.065222,0.841973946244,4.36749888186,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_7_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_10_4_1.25e+09.tif
412,10,0.5,0.25,0.25,0.179333,2.97709924896,2.60845984944,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_8_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_10_4_1.25e+09.tif
413,10,0.75,0.25,0.0,0.318938,6.39573933256,-4.53762465166,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_9_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_10_4_1.25e+09.tif
414,10,0.0,0.5,0.5,0.157022,2.6223589273,2.9853171466,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_10_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_10_4_1.25e+09.tif
415,10,0.25,0.5,0.25,0.286834,5.51823695312,-1.17073670175,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_11_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_10_4_1.25e+09.tif
416,10,0.5,0.5,0.0,0.313838,6.40565185329,-4.60150888463,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_12_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_10_4_1.25e+09.tif
417,10,0.0,0.75,0.25,0.307057,6.11335982129,-2.54303356313,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_13_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_10_4_1.25e+09.tif
418,10,0.0,0.0,1.0,3e-06,-0.0014603494465,4.68556915864,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_1_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_10_4_1.25e+09.tif
419,10,0.25,0.0,0.75,3e-06,-0.0014603494465,4.68556915864,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_2_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_10_4_1.25e+09.tif
420,10,0.75,0.0,0.25,0.020579,0.139779871417,2.48510880707,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_4_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_10_4_6.25e+08.tif
421,10,1.0,0.0,0.0,0.259452,4.02373999632,-2.39921921465,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_5_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_10_4_6.25e+08.tif
422,10,0.0,0.25,0.75,0.021688,0.255153487867,2.45534628201,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_6_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_10_4_6.25e+08.tif
423,10,0.25,0.25,0.5,0.059879,0.769575769132,2.23004296532,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_7_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_10_4_6.25e+08.tif
424,10,0.5,0.25,0.25,0.160816,2.59009245347,0.733971009287,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_8_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_10_4_6.25e+08.tif
425,10,0.75,0.25,0.0,0.238531,4.50726019657,-3.23124330083,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_9_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_10_4_6.25e+08.tif
426,10,0.0,0.5,0.5,0.140714,2.28941061818,1.05099417075,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_10_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_10_4_6.25e+08.tif
427,10,0.25,0.5,0.25,0.224986,4.12386880325,-1.42646845183,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_11_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_10_4_6.25e+08.tif
428,10,0.5,0.5,0.0,0.233185,4.51715929816,-3.30004135269,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_12_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_10_4_6.25e+08.tif
429,10,0.0,0.75,0.25,0.229109,4.28980993646,-1.83575993533,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_13_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_10_4_6.25e+08.tif
430,10,0.25,0.75,0.0,0.231398,4.51838203949,-3.33051310368,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_14_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_10_4_6.25e+08.tif
431,10,0.25,0.75,0.0,0.311985,6.40686802365,-4.63347388312,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_14_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_10_4_1.25e+09.tif
432,10,0.5,0.0,0.5,0.000979,0.00351497917877,2.52782418979,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_3_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_10_4_6.25e+08.tif
433,10,0.0,0.0,1.0,3e-05,0.00300973644016,6.54146924525,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_1_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_10_4_1.875e+09.tif
434,10,0.25,0.0,0.75,3e-05,0.00300973644016,6.54146924525,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_2_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_10_4_1.875e+09.tif
435,10,0.5,0.0,0.5,0.003767,0.0234249321857,6.53752008401,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_3_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_10_4_1.875e+09.tif
436,10,0.75,0.0,0.25,0.031862,0.248074502049,6.47969975547,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_4_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_10_4_1.875e+09.tif
437,10,1.0,0.0,0.0,0.399398,7.15169674416,-4.4526762925,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_5_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_10_4_1.875e+09.tif
438,10,0.0,0.25,0.75,0.04456,0.575028920239,6.39562590982,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_6_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_10_4_1.875e+09.tif
439,10,0.25,0.25,0.5,0.088638,1.22792700247,6.11570081794,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_7_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_10_4_1.875e+09.tif
440,10,0.5,0.25,0.25,0.185359,3.09879955334,4.60165750758,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_8_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_10_4_1.875e+09.tif
441,10,0.75,0.25,0.0,0.373948,7.80128958677,-5.55940457627,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_9_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_10_4_1.875e+09.tif
442,10,0.0,0.5,0.5,0.163518,2.76525455869,4.95694912019,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_10_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_10_4_1.875e+09.tif
443,10,0.25,0.5,0.25,0.316596,6.24594127418,-0.146301626148,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_11_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_10_4_1.875e+09.tif
444,10,0.5,0.5,0.0,0.369395,7.81058190229,-5.63964932858,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_12_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_10_4_1.875e+09.tif
445,10,0.0,0.75,0.25,0.360817,7.44789052634,-3.04802698473,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_13_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_10_4_1.875e+09.tif
446,10,0.25,0.75,0.0,0.367223,7.81201673076,-5.65705194438,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_14_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_10_4_1.875e+09.tif
447,10,0.0,1.0,0.0,0.365715,7.81225936025,-5.67162409129,1875000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_15_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_10_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_10_4_1.875e+09.tif
448,10,0.0,1.0,0.0,0.310569,6.40708300401,-4.64324943878,1250000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_15_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_10_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_10_4_1.25e+09.tif
449,10,0.0,1.0,0.0,0.23035,4.51854541613,-3.32504544578,625000000.0,2.5,1,1,Maragua_maps/mv_rast_awy_4_Maragua_15_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_10_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_10_4_6.25e+08.tif
450,11,0.25,0.0,0.75,0.000221,0.00300973644016,6.54146924525,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_2_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_11_4_1.875e+09.tif
451,11,0.5,0.0,0.5,0.031971,0.135197386541,6.51637798536,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_3_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_11_4_1.875e+09.tif
452,11,0.0,0.0,1.0,0.000221,0.00300973644016,6.54146924525,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_1_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_11_4_1.875e+09.tif
453,11,0.0,0.25,0.75,0.113474,0.575028920239,6.39562590982,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_6_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_11_4_1.875e+09.tif
454,11,0.25,0.25,0.5,0.268717,1.42260151919,6.00763436155,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_7_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_11_4_1.875e+09.tif
455,11,0.75,0.0,0.25,0.245876,1.19420963263,6.10133525635,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_4_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_11_4_1.875e+09.tif
456,11,1.0,0.0,0.0,1.257025,7.61262590432,-5.02533973812,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_5_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_11_4_1.875e+09.tif
457,11,0.0,0.5,0.5,0.48328,2.76525455869,4.95694912019,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_10_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_11_4_1.875e+09.tif
458,11,0.25,0.5,0.25,1.052109,6.45437337241,-0.584573740447,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_11_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_11_4_1.875e+09.tif
459,11,0.5,0.25,0.25,0.68513,3.97436233703,3.5476599056,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_8_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_11_4_1.875e+09.tif
460,11,0.75,0.25,0.0,1.241916,7.78867169204,-5.4853957715,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_9_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_11_4_1.875e+09.tif
461,11,0.25,0.75,0.0,1.228209,7.81175742301,-5.64758329102,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_14_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_11_4_1.875e+09.tif
462,11,0.0,1.0,0.0,1.224926,7.81225936025,-5.67162409129,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_15_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_11_4_1.875e+09.tif
463,11,0.5,0.0,0.5,0.011357,0.0428087414028,4.67884758552,1250000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_3_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_11_4_1.25e+09.tif
464,11,0.75,0.0,0.25,0.182869,0.867729204275,4.32739939838,1250000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_4_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_11_4_1.25e+09.tif
465,11,1.0,0.0,0.0,1.047388,6.22764421935,-4.04573746075,1250000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_5_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_11_4_1.25e+09.tif
466,11,0.0,0.25,0.75,0.059589,0.291472869458,4.60845400237,1250000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_6_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_11_4_1.25e+09.tif
467,11,0.25,0.25,0.5,0.19057,0.977316519515,4.29035792672,1250000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_7_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_11_4_1.25e+09.tif
468,11,0.5,0.25,0.25,0.652619,3.77073735285,1.64867198661,1250000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_8_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_11_4_1.25e+09.tif
469,11,0.75,0.25,0.0,1.034332,6.38618098331,-4.47190197733,1250000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_9_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_11_4_1.25e+09.tif
470,11,0.0,0.5,0.5,0.460733,2.6223589273,2.9853171466,1250000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_10_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_11_4_1.25e+09.tif
471,11,0.25,0.5,0.25,0.938507,5.6952904491,-1.54338895854,1250000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_11_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_11_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_11_4_1.25e+09.tif
472,11,0.5,0.5,0.0,1.232572,7.80778363469,-5.60760463321,1875000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_12_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_11_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_11_4_1.875e+09.tif
473,11,0.0,0.0,1.0,2e-06,-0.000544791707323,2.5279773326,625000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_1_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_11_4_6.25e+08.tif
474,11,0.25,0.0,0.75,2e-06,-0.000544791707323,2.5279773326,625000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_2_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_11_4_6.25e+08.tif
475,11,0.5,0.0,0.5,0.009843,0.0381115203224,2.52113909499,625000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_3_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_11_4_6.25e+08.tif
476,11,0.75,0.0,0.25,0.168254,0.804190670041,2.1949612718,625000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_4_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_11_4_6.25e+08.tif
477,11,1.0,0.0,0.0,0.756051,4.37263346929,-2.87847890576,625000000.0,2.5,2,1,Maragua_maps/mv_rast_awy_4_Maragua_5_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_11_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_11_4_6.25e+08.tif
